Código universal de punto de suministro,Hora,Consumo,Método de obtención,Tarifa,Precio,hora_cos,hora_sin,Mes,Mes_cos,Mes_sin,Dia,Dia_cos,Dia_sin,Dia_week,Dia_week_cos,Dia_week_sin,finde,Estacion
3,8,0.0,Real,0.14762,0.0,-0.1455,0.98936,8,-0.1455,0.98936,11,0.00443,-0.99999,2,-0.41615,0.9093,1,2
3,9,0.024,Real,0.18603,0.00446,-0.91113,0.41212,8,-0.1455,0.98936,11,0.00443,-0.99999,2,-0.41615,0.9093,1,2
3,10,0.053,Real,0.18314,0.00971,-0.83907,-0.54402,8,-0.1455,0.98936,11,0.00443,-0.99999,2,-0.41615,0.9093,1,2
3,11,0.056,Real,0.27203,0.01523,0.00443,-0.99999,8,-0.1455,0.98936,11,0.00443,-0.99999,2,-0.41615,0.9093,1,2
3,12,0.056,Real,0.27067,0.01516,0.84385,-0.53657,8,-0.1455,0.98936,11,0.00443,-0.99999,2,-0.41615,0.9093,1,2
3,13,0.061,Real,0.27089,0.01652,0.90745,0.42017,8,-0.1455,0.98936,11,0.00443,-0.99999,2,-0.41615,0.9093,1,2
3,14,0.03,Real,0.27118,0.00814,0.13674,0.99061,8,-0.1455,0.98936,11,0.00443,-0.99999,2,-0.41615,0.9093,1,2
3,15,0.0,Real,0.17642,0.0,-0.75969,0.65029,8,-0.1455,0.98936,11,0.00443,-0.99999,2,-0.41615,0.9093,1,2
3,16,0.0,Real,0.17375,0.0,-0.95766,-0.2879,8,-0.1455,0.98936,11,0.00443,-0.99999,2,-0.41615,0.9093,1,2
3,17,0.0,Real,0.17198,0.0,-0.27516,-0.9614,8,-0.1455,0.98936,11,0.00443,-0.99999,2,-0.41615,0.9093,1,2
3,18,0.0,Real,0.17402,0.0,0.66032,-0.75099,8,-0.1455,0.98936,11,0.00443,-0.99999,2,-0.41615,0.9093,1,2
3,19,0.0,Real,0.27266,0.0,0.9887,0.14988,8,-0.1455,0.98936,11,0.00443,-0.99999,2,-0.41615,0.9093,1,2
3,20,0.0,Real,0.28492,0.0,0.40808,0.91295,8,-0.1455,0.98936,11,0.00443,-0.99999,2,-0.41615,0.9093,1,2
3,21,0.0,Real,0.28648,0.0,-0.54773,0.83666,8,-0.1455,0.98936,11,0.00443,-0.99999,2,-0.41615,0.9093,1,2
3,22,0.0,Real,0.28895,0.0,-0.99996,-0.00885,8,-0.1455,0.98936,11,0.00443,-0.99999,2,-0.41615,0.9093,1,2
3,23,0.0,Real,0.1917,0.0,-0.53283,-0.84622,8,-0.1455,0.98936,11,0.00443,-0.99999,2,-0.41615,0.9093,1,2
3,24,0.0,Real,0.18853,0.0,0.42418,-0.90558,8,-0.1455,0.98936,11,0.00443,-0.99999,2,-0.41615,0.9093,1,2
3,1,0.0,Real,0.15051,0.0,0.5403,0.84147,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,2,0.0,Real,0.14474,0.0,-0.41615,0.9093,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,3,0.0,Real,0.14287,0.0,-0.98999,0.14112,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,4,0.0,Real,0.13807,0.0,-0.65364,-0.7568,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,5,0.0,Real,0.1364,0.0,0.28366,-0.95892,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,6,0.0,Real,0.13835,0.0,0.96017,-0.27942,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,7,0.0,Real,0.14731,0.0,0.7539,0.65699,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,8,0.0,Real,0.15126,0.0,-0.1455,0.98936,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,9,0.03,Real,0.18554,0.00557,-0.91113,0.41212,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,10,0.096,Real,0.18356,0.01762,-0.83907,-0.54402,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,11,0.093,Real,0.27265,0.02536,0.00443,-0.99999,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,12,0.088,Real,0.2699,0.02375,0.84385,-0.53657,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,13,0.087,Real,0.26775,0.02329,0.90745,0.42017,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,14,0.031,Real,0.26912,0.00834,0.13674,0.99061,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,15,0.0,Real,0.17734,0.0,-0.75969,0.65029,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,16,0.0,Real,0.17327,0.0,-0.95766,-0.2879,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,17,0.0,Real,0.17034,0.0,-0.27516,-0.9614,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,18,0.0,Real,0.17541,0.0,0.66032,-0.75099,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,19,0.0,Real,0.2828,0.0,0.9887,0.14988,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,20,0.0,Real,0.28975,0.0,0.40808,0.91295,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,21,0.0,Real,0.29296,0.0,-0.54773,0.83666,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,22,0.0,Real,0.29393,0.0,-0.99996,-0.00885,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,23,0.0,Real,0.19449,0.0,-0.53283,-0.84622,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,24,0.0,Real,0.18723,0.0,0.42418,-0.90558,8,-0.1455,0.98936,12,0.84385,-0.53657,3,-0.98999,0.14112,1,2
3,1,0.0,Real,0.15359,0.0,0.5403,0.84147,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,2,0.0,Real,0.14946,0.0,-0.41615,0.9093,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,3,0.0,Real,0.14209,0.0,-0.98999,0.14112,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,4,0.0,Real,0.13871,0.0,-0.65364,-0.7568,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,5,0.0,Real,0.1343,0.0,0.28366,-0.95892,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,6,0.0,Real,0.13774,0.0,0.96017,-0.27942,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,7,0.0,Real,0.14594,0.0,0.7539,0.65699,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,8,0.0,Real,0.15023,0.0,-0.1455,0.98936,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,9,0.055,Real,0.18786,0.01033,-0.91113,0.41212,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,10,0.114,Real,0.18437,0.02102,-0.83907,-0.54402,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,11,0.087,Real,0.2753,0.02395,0.00443,-0.99999,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,12,0.08,Real,0.27478,0.02198,0.84385,-0.53657,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,13,0.083,Real,0.27681,0.02298,0.90745,0.42017,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,14,0.066,Real,0.27687,0.01827,0.13674,0.99061,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,15,0.047,Real,0.1835,0.00862,-0.75969,0.65029,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,16,0.041,Real,0.18262,0.00749,-0.95766,-0.2879,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,17,0.027,Real,0.1794,0.00484,-0.27516,-0.9614,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,18,0.0,Real,0.18252,0.0,0.66032,-0.75099,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,19,0.0,Real,0.2765,0.0,0.9887,0.14988,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,20,0.0,Real,0.28047,0.0,0.40808,0.91295,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,21,0.0,Real,0.29051,0.0,-0.54773,0.83666,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,22,0.0,Real,0.29355,0.0,-0.99996,-0.00885,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,23,0.0,Real,0.2002,0.0,-0.53283,-0.84622,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,24,0.0,Real,0.1955,0.0,0.42418,-0.90558,8,-0.1455,0.98936,13,0.90745,0.42017,4,-0.65364,-0.7568,1,2
3,1,0.0,Real,0.15992,0.0,0.5403,0.84147,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,2,0.0,Real,0.15921,0.0,-0.41615,0.9093,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,3,0.0,Real,0.15535,0.0,-0.98999,0.14112,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,4,0.0,Real,0.15303,0.0,-0.65364,-0.7568,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,5,0.0,Real,0.14955,0.0,0.28366,-0.95892,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,6,0.0,Real,0.14967,0.0,0.96017,-0.27942,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,7,0.0,Real,0.15204,0.0,0.7539,0.65699,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,8,0.0,Real,0.15426,0.0,-0.1455,0.98936,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,9,0.0,Real,0.1526,0.0,-0.91113,0.41212,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,10,0.0,Real,0.14982,0.0,-0.83907,-0.54402,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,11,0.0,Real,0.14772,0.0,0.00443,-0.99999,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,12,0.0,Real,0.14344,0.0,0.84385,-0.53657,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,13,0.0,Real,0.13483,0.0,0.90745,0.42017,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,14,0.0,Real,0.13164,0.0,0.13674,0.99061,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,15,0.0,Real,0.12142,0.0,-0.75969,0.65029,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,16,0.0,Real,0.11526,0.0,-0.95766,-0.2879,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,17,0.0,Real,0.11444,0.0,-0.27516,-0.9614,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,18,0.0,Real,0.11582,0.0,0.66032,-0.75099,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,19,0.0,Real,0.13483,0.0,0.9887,0.14988,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,20,0.0,Real,0.15026,0.0,0.40808,0.91295,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,21,0.0,Real,0.16057,0.0,-0.54773,0.83666,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,22,0.01,Real,0.16644,0.00166,-0.99996,-0.00885,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,23,0.0,Real,0.16643,0.0,-0.53283,-0.84622,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,24,0.0,Real,0.16321,0.0,0.42418,-0.90558,8,-0.1455,0.98936,14,0.13674,0.99061,5,0.28366,-0.95892,0,2
3,1,0.0,Real,0.1596,0.0,0.5403,0.84147,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,2,0.0,Real,0.1578,0.0,-0.41615,0.9093,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,3,0.0,Real,0.15639,0.0,-0.98999,0.14112,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,4,0.0,Real,0.15609,0.0,-0.65364,-0.7568,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,5,0.0,Real,0.15574,0.0,0.28366,-0.95892,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,6,0.0,Real,0.15574,0.0,0.96017,-0.27942,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,7,0.0,Real,0.15399,0.0,0.7539,0.65699,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,8,0.0,Real,0.15019,0.0,-0.1455,0.98936,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,9,0.0,Real,0.14171,0.0,-0.91113,0.41212,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,10,0.0,Real,0.14258,0.0,-0.83907,-0.54402,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,11,0.0,Real,0.13618,0.0,0.00443,-0.99999,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,12,0.0,Real,0.1341,0.0,0.84385,-0.53657,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,13,0.0,Real,0.12884,0.0,0.90745,0.42017,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,14,0.0,Real,0.1343,0.0,0.13674,0.99061,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,15,0.0,Real,0.12725,0.0,-0.75969,0.65029,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,16,0.0,Real,0.11578,0.0,-0.95766,-0.2879,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,17,0.0,Real,0.11092,0.0,-0.27516,-0.9614,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,18,0.0,Real,0.11069,0.0,0.66032,-0.75099,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,19,0.0,Real,0.11274,0.0,0.9887,0.14988,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,20,0.0,Real,0.12501,0.0,0.40808,0.91295,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,21,0.0,Real,0.15631,0.0,-0.54773,0.83666,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,22,0.0,Real,0.15833,0.0,-0.99996,-0.00885,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,23,0.0,Real,0.1593,0.0,-0.53283,-0.84622,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,24,0.0,Real,0.15807,0.0,0.42418,-0.90558,8,-0.1455,0.98936,15,-0.75969,0.65029,6,0.96017,-0.27942,0,2
3,1,0.0,Real,0.13951,0.0,0.5403,0.84147,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,2,0.0,Real,0.12843,0.0,-0.41615,0.9093,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,3,0.0,Real,0.12555,0.0,-0.98999,0.14112,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,4,0.0,Real,0.1262,0.0,-0.65364,-0.7568,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,5,0.0,Real,0.12515,0.0,0.28366,-0.95892,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,6,0.0,Real,0.12367,0.0,0.96017,-0.27942,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,7,0.0,Real,0.12585,0.0,0.7539,0.65699,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,8,0.0,Real,0.12486,0.0,-0.1455,0.98936,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,9,0.0,Real,0.15799,0.0,-0.91113,0.41212,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,10,0.0,Real,0.15261,0.0,-0.83907,-0.54402,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,11,0.0,Real,0.24091,0.0,0.00443,-0.99999,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,12,0.0,Real,0.23982,0.0,0.84385,-0.53657,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,13,0.0,Real,0.23993,0.0,0.90745,0.42017,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,14,0.0,Real,0.23962,0.0,0.13674,0.99061,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,15,0.0,Real,0.14726,0.0,-0.75969,0.65029,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,16,0.0,Real,0.14626,0.0,-0.95766,-0.2879,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,17,0.0,Real,0.14455,0.0,-0.27516,-0.9614,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,18,0.0,Real,0.14446,0.0,0.66032,-0.75099,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,19,0.0,Real,0.23869,0.0,0.9887,0.14988,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,20,0.0,Real,0.24217,0.0,0.40808,0.91295,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,21,0.0,Real,0.25739,0.0,-0.54773,0.83666,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,22,0.0,Real,0.27673,0.0,-0.99996,-0.00885,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,23,0.0,Real,0.17945,0.0,-0.53283,-0.84622,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,24,0.0,Real,0.16601,0.0,0.42418,-0.90558,8,-0.1455,0.98936,16,-0.95766,-0.2879,0,1.0,0.0,1,2
3,1,0.0,Real,0.12615,0.0,0.5403,0.84147,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
3,2,0.0,Real,0.12291,0.0,-0.41615,0.9093,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
3,3,0.0,Real,0.12175,0.0,-0.98999,0.14112,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
3,4,0.0,Real,0.12188,0.0,-0.65364,-0.7568,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
3,5,0.0,Real,0.12093,0.0,0.28366,-0.95892,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
3,6,0.0,Real,0.11961,0.0,0.96017,-0.27942,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
3,7,0.0,Real,0.122,0.0,0.7539,0.65699,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
3,8,0.0,Real,0.11953,0.0,-0.1455,0.98936,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
3,9,0.042,Real,0.15289,0.00642,-0.91113,0.41212,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
3,10,0.123,Real,0.14999,0.01845,-0.83907,-0.54402,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
3,11,0.103,Real,0.23993,0.02471,0.00443,-0.99999,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
3,12,0.072,Real,0.23984,0.01727,0.84385,-0.53657,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
3,13,0.077,Real,0.24041,0.01851,0.90745,0.42017,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
3,14,0.269,Real,0.24447,0.06576,0.13674,0.99061,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
3,15,0.048,Real,0.15213,0.0073,-0.75969,0.65029,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
3,16,0.039,Real,0.14874,0.0058,-0.95766,-0.2879,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
3,17,0.014,Real,0.14671,0.00205,-0.27516,-0.9614,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
3,18,0.0,Real,0.14673,0.0,0.66032,-0.75099,8,-0.1455,0.98936,17,-0.27516,-0.9614,1,0.5403,0.84147,1,2
