Código universal de punto de suministro,Hora,Consumo,Método de obtención,Tarifa,Precio,hora_cos,hora_sin,Mes,Mes_cos,Mes_sin,Dia,Dia_cos,Dia_sin,Dia_week,Dia_week_cos,Dia_week_sin,finde,Estacion
2,18,0.18,Real,0.12263,0.02207,0.66032,-0.75099,8,-0.1455,0.98936,21,-0.54773,0.83666,5,0.28366,-0.95892,0,2
2,19,1.551,Real,0.13704,0.21255,0.9887,0.14988,8,-0.1455,0.98936,21,-0.54773,0.83666,5,0.28366,-0.95892,0,2
2,20,1.253,Real,0.14569,0.18255,0.40808,0.91295,8,-0.1455,0.98936,21,-0.54773,0.83666,5,0.28366,-0.95892,0,2
2,21,0.488,Real,0.1527,0.07452,-0.54773,0.83666,8,-0.1455,0.98936,21,-0.54773,0.83666,5,0.28366,-0.95892,0,2
2,22,0.862,Real,0.15769,0.13593,-0.99996,-0.00885,8,-0.1455,0.98936,21,-0.54773,0.83666,5,0.28366,-0.95892,0,2
2,23,0.912,Real,0.15383,0.14029,-0.53283,-0.84622,8,-0.1455,0.98936,21,-0.54773,0.83666,5,0.28366,-0.95892,0,2
2,24,0.752,Real,0.1505,0.11318,0.42418,-0.90558,8,-0.1455,0.98936,21,-0.54773,0.83666,5,0.28366,-0.95892,0,2
2,1,1.053,Real,0.14369,0.15131,0.5403,0.84147,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,2,0.462,Real,0.14228,0.06573,-0.41615,0.9093,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,3,0.236,Real,0.13893,0.03279,-0.98999,0.14112,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,4,0.484,Real,0.14196,0.06871,-0.65364,-0.7568,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,5,0.719,Real,0.13855,0.09962,0.28366,-0.95892,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,6,0.117,Real,0.13454,0.01574,0.96017,-0.27942,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,7,0.282,Real,0.14036,0.03958,0.7539,0.65699,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,8,0.127,Real,0.14096,0.0179,-0.1455,0.98936,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,9,0.326,Real,0.13947,0.04547,-0.91113,0.41212,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,10,0.169,Real,0.13117,0.02217,-0.83907,-0.54402,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,11,0.303,Real,0.11856,0.03592,0.00443,-0.99999,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,12,0.652,Real,0.11828,0.07712,0.84385,-0.53657,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,13,0.489,Real,0.12785,0.06252,0.90745,0.42017,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,14,0.177,Real,0.13748,0.02433,0.13674,0.99061,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,15,2.239,Real,0.13734,0.3075,-0.75969,0.65029,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,16,1.266,Real,0.11576,0.14655,-0.95766,-0.2879,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,17,0.873,Real,0.11572,0.10102,-0.27516,-0.9614,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,18,0.192,Real,0.11584,0.02224,0.66032,-0.75099,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,19,0.311,Real,0.1161,0.03611,0.9887,0.14988,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,20,0.188,Real,0.12436,0.02338,0.40808,0.91295,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,21,0.488,Real,0.13427,0.06552,-0.54773,0.83666,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,22,1.511,Real,0.14295,0.216,-0.99996,-0.00885,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,23,0.452,Real,0.14169,0.06404,-0.53283,-0.84622,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,24,2.073,Real,0.12379,0.25662,0.42418,-0.90558,8,-0.1455,0.98936,22,-0.99996,-0.00885,6,0.96017,-0.27942,0,2
2,1,1.244,Real,0.12257,0.15248,0.5403,0.84147,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,2,0.747,Real,0.12007,0.08969,-0.41615,0.9093,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,3,0.204,Real,0.11986,0.02445,-0.98999,0.14112,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,4,0.334,Real,0.11995,0.04006,-0.65364,-0.7568,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,5,0.138,Real,0.11998,0.01656,0.28366,-0.95892,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,6,0.129,Real,0.12002,0.01548,0.96017,-0.27942,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,7,0.357,Real,0.12438,0.0444,0.7539,0.65699,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,8,0.752,Real,0.14325,0.10772,-0.1455,0.98936,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,9,1.306,Real,0.18044,0.23565,-0.91113,0.41212,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,10,1.877,Real,0.17757,0.3333,-0.83907,-0.54402,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,11,1.813,Real,0.26294,0.47671,0.00443,-0.99999,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,12,0.735,Real,0.25871,0.19015,0.84385,-0.53657,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,13,0.652,Real,0.25446,0.16591,0.90745,0.42017,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,14,0.86,Real,0.24792,0.21321,0.13674,0.99061,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,15,0.824,Real,0.1573,0.12962,-0.75969,0.65029,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,16,0.271,Real,0.15585,0.04224,-0.95766,-0.2879,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,17,0.267,Real,0.15236,0.04068,-0.27516,-0.9614,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,18,0.972,Real,0.15718,0.15278,0.66032,-0.75099,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,19,0.138,Real,0.2629,0.03628,0.9887,0.14988,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,20,0.429,Real,0.27554,0.11821,0.40808,0.91295,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,21,0.362,Real,0.27667,0.10015,-0.54773,0.83666,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,22,1.14,Real,0.2787,0.31772,-0.99996,-0.00885,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,23,1.797,Real,0.18387,0.33041,-0.53283,-0.84622,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,24,1.12,Real,0.16949,0.18983,0.42418,-0.90558,8,-0.1455,0.98936,23,-0.53283,-0.84622,0,1.0,0.0,1,2
2,1,0.442,Real,0.1154,0.05101,0.5403,0.84147,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,2,0.148,Real,0.11485,0.017,-0.41615,0.9093,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,3,0.305,Real,0.11434,0.03487,-0.98999,0.14112,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,4,0.136,Real,0.11426,0.01554,-0.65364,-0.7568,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,5,0.15,Real,0.11387,0.01708,0.28366,-0.95892,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,6,0.387,Real,0.11575,0.0448,0.96017,-0.27942,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,7,0.255,Real,0.11767,0.03001,0.7539,0.65699,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,8,0.65,Real,0.12013,0.07808,-0.1455,0.98936,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,9,0.297,Real,0.1755,0.05212,-0.91113,0.41212,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,10,0.617,Real,0.17015,0.10498,-0.83907,-0.54402,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,11,0.254,Real,0.25665,0.06519,0.00443,-0.99999,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,12,0.352,Real,0.25143,0.0885,0.84385,-0.53657,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,13,0.212,Real,0.2465,0.05226,0.90745,0.42017,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,14,1.727,Real,0.25487,0.44016,0.13674,0.99061,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,15,1.556,Real,0.17553,0.27312,-0.75969,0.65029,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,16,0.4,Real,0.17601,0.0704,-0.95766,-0.2879,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,17,0.389,Real,0.17865,0.06949,-0.27516,-0.9614,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,18,0.416,Real,0.17892,0.07443,0.66032,-0.75099,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,19,1.741,Real,0.27192,0.47341,0.9887,0.14988,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,20,0.496,Real,0.27594,0.13687,0.40808,0.91295,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,21,1.161,Real,0.28169,0.32704,-0.54773,0.83666,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,22,1.939,Real,0.28379,0.55027,-0.99996,-0.00885,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,23,0.71,Real,0.1892,0.13433,-0.53283,-0.84622,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,24,0.468,Real,0.18642,0.08724,0.42418,-0.90558,8,-0.1455,0.98936,24,0.42418,-0.90558,1,0.5403,0.84147,1,2
2,1,1.127,Real,0.14567,0.16417,0.5403,0.84147,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,2,0.62,Real,0.14104,0.08744,-0.41615,0.9093,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,3,0.158,Real,0.1388,0.02193,-0.98999,0.14112,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,4,0.144,Real,0.1363,0.01963,-0.65364,-0.7568,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,5,0.337,Real,0.13864,0.04672,0.28366,-0.95892,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,6,0.158,Real,0.14541,0.02297,0.96017,-0.27942,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,7,0.324,Real,0.14979,0.04853,0.7539,0.65699,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,8,1.037,Real,0.14823,0.15371,-0.1455,0.98936,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,9,0.482,Real,0.18312,0.08826,-0.91113,0.41212,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,10,0.522,Real,0.18225,0.09513,-0.83907,-0.54402,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,11,0.231,Real,0.27372,0.06323,0.00443,-0.99999,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,12,0.625,Real,0.27287,0.17054,0.84385,-0.53657,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,13,1.446,Real,0.27333,0.39524,0.90745,0.42017,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,14,0.615,Real,0.27367,0.16831,0.13674,0.99061,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,15,0.16,Real,0.18101,0.02896,-0.75969,0.65029,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,16,1.618,Real,0.18063,0.29226,-0.95766,-0.2879,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,17,1.136,Real,0.1807,0.20528,-0.27516,-0.9614,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,18,0.524,Real,0.18093,0.09481,0.66032,-0.75099,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,19,0.185,Real,0.27601,0.05106,0.9887,0.14988,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,20,0.329,Real,0.27943,0.09193,0.40808,0.91295,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,21,1.397,Real,0.28651,0.40025,-0.54773,0.83666,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,22,1.922,Real,0.29267,0.56251,-0.99996,-0.00885,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,23,1.933,Real,0.19371,0.37444,-0.53283,-0.84622,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,24,1.047,Real,0.18854,0.1974,0.42418,-0.90558,8,-0.1455,0.98936,25,0.9912,-0.13235,2,-0.41615,0.9093,1,2
2,1,0.576,Real,0.1563,0.09003,0.5403,0.84147,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,2,0.978,Real,0.1555,0.15208,-0.41615,0.9093,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,3,0.207,Real,0.1543,0.03194,-0.98999,0.14112,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,4,0.198,Real,0.15273,0.03024,-0.65364,-0.7568,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,5,0.412,Real,0.15248,0.06282,0.28366,-0.95892,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,6,0.209,Real,0.15318,0.03201,0.96017,-0.27942,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,7,0.36,Real,0.15497,0.05579,0.7539,0.65699,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,8,1.399,Real,0.15404,0.2155,-0.1455,0.98936,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,9,0.994,Real,0.18956,0.18842,-0.91113,0.41212,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,10,1.903,Real,0.18785,0.35748,-0.83907,-0.54402,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,11,0.809,Real,0.27982,0.22637,0.00443,-0.99999,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,12,1.479,Real,0.27706,0.40977,0.84385,-0.53657,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,13,1.397,Real,0.27782,0.38811,0.90745,0.42017,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,14,0.656,Real,0.27986,0.18359,0.13674,0.99061,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,15,0.28,Real,0.188,0.05264,-0.75969,0.65029,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,16,0.427,Real,0.1853,0.07912,-0.95766,-0.2879,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,17,0.14,Real,0.18624,0.02607,-0.27516,-0.9614,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,18,0.291,Real,0.18576,0.05406,0.66032,-0.75099,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,19,0.255,Real,0.28045,0.07151,0.9887,0.14988,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,20,0.516,Real,0.2852,0.14716,0.40808,0.91295,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,21,0.297,Real,0.28806,0.08555,-0.54773,0.83666,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,22,1.721,Real,0.29272,0.50377,-0.99996,-0.00885,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,23,1.173,Real,0.19759,0.23177,-0.53283,-0.84622,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,24,0.385,Real,0.19239,0.07407,0.42418,-0.90558,8,-0.1455,0.98936,26,0.64692,0.76256,3,-0.98999,0.14112,1,2
2,1,0.438,Real,0.15811,0.06925,0.5403,0.84147,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,2,1.84,Real,0.15607,0.28717,-0.41615,0.9093,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,3,0.371,Real,0.15424,0.05722,-0.98999,0.14112,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,4,0.114,Real,0.15292,0.01743,-0.65364,-0.7568,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,5,0.343,Real,0.15243,0.05228,0.28366,-0.95892,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,6,0.113,Real,0.15181,0.01715,0.96017,-0.27942,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,7,0.428,Real,0.15271,0.06536,0.7539,0.65699,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,8,0.575,Real,0.15229,0.08757,-0.1455,0.98936,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,9,0.781,Real,0.18768,0.14658,-0.91113,0.41212,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,10,0.723,Real,0.18588,0.13439,-0.83907,-0.54402,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,11,0.596,Real,0.27726,0.16525,0.00443,-0.99999,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,12,0.368,Real,0.2772,0.10201,0.84385,-0.53657,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,13,0.297,Real,0.27817,0.08262,0.90745,0.42017,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,14,2.019,Real,0.27781,0.5609,0.13674,0.99061,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,15,0.758,Real,0.18418,0.13961,-0.75969,0.65029,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,16,0.614,Real,0.16984,0.10428,-0.95766,-0.2879,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,17,0.181,Real,0.17169,0.03108,-0.27516,-0.9614,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,18,0.324,Real,0.16938,0.05488,0.66032,-0.75099,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,19,0.727,Real,0.26576,0.19321,0.9887,0.14988,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,20,1.859,Real,0.28134,0.52301,0.40808,0.91295,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,21,1.606,Real,0.28615,0.45956,-0.54773,0.83666,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,22,0.755,Real,0.28827,0.21764,-0.99996,-0.00885,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,23,0.813,Real,0.19374,0.15751,-0.53283,-0.84622,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,24,0.22,Real,0.19027,0.04186,0.42418,-0.90558,8,-0.1455,0.98936,27,-0.29214,0.95638,4,-0.65364,-0.7568,1,2
2,1,1.295,Real,0.16188,0.20963,0.5403,0.84147,8,-0.1455,0.98936,28,-0.96261,0.27091,5,0.28366,-0.95892,0,2
2,2,1.063,Real,0.16063,0.17075,-0.41615,0.9093,8,-0.1455,0.98936,28,-0.96261,0.27091,5,0.28366,-0.95892,0,2
2,3,0.141,Real,0.15787,0.02226,-0.98999,0.14112,8,-0.1455,0.98936,28,-0.96261,0.27091,5,0.28366,-0.95892,0,2
2,4,0.151,Real,0.15715,0.02373,-0.65364,-0.7568,8,-0.1455,0.98936,28,-0.96261,0.27091,5,0.28366,-0.95892,0,2
2,5,0.406,Real,0.15225,0.06181,0.28366,-0.95892,8,-0.1455,0.98936,28,-0.96261,0.27091,5,0.28366,-0.95892,0,2
2,6,0.181,Real,0.15074,0.02728,0.96017,-0.27942,8,-0.1455,0.98936,28,-0.96261,0.27091,5,0.28366,-0.95892,0,2
2,7,0.401,Real,0.15311,0.0614,0.7539,0.65699,8,-0.1455,0.98936,28,-0.96261,0.27091,5,0.28366,-0.95892,0,2
2,8,0.186,Real,0.15425,0.02869,-0.1455,0.98936,8,-0.1455,0.98936,28,-0.96261,0.27091,5,0.28366,-0.95892,0,2
2,9,0.452,Real,0.15357,0.06941,-0.91113,0.41212,8,-0.1455,0.98936,28,-0.96261,0.27091,5,0.28366,-0.95892,0,2
2,10,0.455,Real,0.15234,0.06931,-0.83907,-0.54402,8,-0.1455,0.98936,28,-0.96261,0.27091,5,0.28366,-0.95892,0,2
2,11,0.287,Real,0.13779,0.03955,0.00443,-0.99999,8,-0.1455,0.98936,28,-0.96261,0.27091,5,0.28366,-0.95892,0,2
2,12,0.761,Real,0.12178,0.09267,0.84385,-0.53657,8,-0.1455,0.98936,28,-0.96261,0.27091,5,0.28366,-0.95892,0,2
2,13,0.411,Real,0.12014,0.04938,0.90745,0.42017,8,-0.1455,0.98936,28,-0.96261,0.27091,5,0.28366,-0.95892,0,2
2,14,1.126,Real,0.12379,0.13939,0.13674,0.99061,8,-0.1455,0.98936,28,-0.96261,0.27091,5,0.28366,-0.95892,0,2
2,15,0.385,Real,0.12122,0.04667,-0.75969,0.65029,8,-0.1455,0.98936,28,-0.96261,0.27091,5,0.28366,-0.95892,0,2
2,16,0.647,Real,0.11831,0.07655,-0.95766,-0.2879,8,-0.1455,0.98936,28,-0.96261,0.27091,5,0.28366,-0.95892,0,2
