Código universal de punto de suministro,Hora,Consumo,Método de obtención,Tarifa,Precio,hora_cos,hora_sin,Mes,Mes_cos,Mes_sin,Dia,Dia_cos,Dia_sin,Dia_week,Dia_week_cos,Dia_week_sin,finde,Estacion
9,1,0.161,Real,0.13764,0.02216,0.5403,0.84147,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,2,0.103,Real,0.12728,0.01311,-0.41615,0.9093,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,3,0.088,Real,0.12706,0.01118,-0.98999,0.14112,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,4,0.086,Real,0.12847,0.01105,-0.65364,-0.7568,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,5,0.084,Real,0.12881,0.01082,0.28366,-0.95892,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,6,0.084,Real,0.12814,0.01076,0.96017,-0.27942,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,7,0.083,Real,0.13771,0.01143,0.7539,0.65699,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,8,0.083,Real,0.1381,0.01146,-0.1455,0.98936,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,9,0.084,Real,0.1362,0.01144,-0.91113,0.41212,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,10,0.148,Real,0.13731,0.02032,-0.83907,-0.54402,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,11,0.259,Real,0.12216,0.03164,0.00443,-0.99999,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,12,0.232,Real,0.1219,0.02828,0.84385,-0.53657,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,13,0.276,Real,0.12202,0.03368,0.90745,0.42017,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,14,0.711,Real,0.12607,0.08964,0.13674,0.99061,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,15,0.25,Real,0.12883,0.03221,-0.75969,0.65029,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,16,0.175,Real,0.12203,0.02136,-0.95766,-0.2879,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,17,0.155,Real,0.12201,0.01891,-0.27516,-0.9614,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,18,0.14,Real,0.12323,0.01725,0.66032,-0.75099,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,19,0.095,Real,0.12428,0.01181,0.9887,0.14988,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,20,0.085,Real,0.14465,0.0123,0.40808,0.91295,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,21,0.079,Real,0.16138,0.01275,-0.54773,0.83666,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,22,0.13,Real,0.16392,0.02131,-0.99996,-0.00885,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,23,0.28,Real,0.16219,0.04541,-0.53283,-0.84622,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,24,0.206,Real,0.16123,0.03321,0.42418,-0.90558,8,-0.1455,0.98936,29,-0.74806,-0.66363,6,0.96017,-0.27942,0,2
9,1,0.174,Real,0.15785,0.02747,0.5403,0.84147,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,2,0.164,Real,0.15265,0.02503,-0.41615,0.9093,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,3,0.149,Real,0.14729,0.02195,-0.98999,0.14112,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,4,0.16,Real,0.14687,0.0235,-0.65364,-0.7568,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,5,0.133,Real,0.15152,0.02015,0.28366,-0.95892,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,6,0.096,Real,0.15653,0.01503,0.96017,-0.27942,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,7,0.088,Real,0.15914,0.014,0.7539,0.65699,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,8,0.078,Real,0.16105,0.01256,-0.1455,0.98936,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,9,0.079,Real,0.19866,0.01569,-0.91113,0.41212,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,10,0.126,Real,0.19855,0.02502,-0.83907,-0.54402,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,11,0.093,Real,0.28652,0.02665,0.00443,-0.99999,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,12,0.193,Real,0.28325,0.05467,0.84385,-0.53657,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,13,0.162,Real,0.28237,0.04574,0.90745,0.42017,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,14,0.143,Real,0.28206,0.04033,0.13674,0.99061,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,15,0.164,Real,0.18883,0.03097,-0.75969,0.65029,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,16,0.143,Real,0.18669,0.0267,-0.95766,-0.2879,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,17,0.124,Real,0.18554,0.02301,-0.27516,-0.9614,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,18,0.157,Real,0.18725,0.0294,0.66032,-0.75099,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,19,0.137,Real,0.28097,0.03849,0.9887,0.14988,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,20,0.103,Real,0.28884,0.02975,0.40808,0.91295,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,21,0.08,Real,0.29114,0.02329,-0.54773,0.83666,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,22,0.199,Real,0.29566,0.05884,-0.99996,-0.00885,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,23,0.276,Real,0.19833,0.05474,-0.53283,-0.84622,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,24,0.172,Real,0.19584,0.03368,0.42418,-0.90558,8,-0.1455,0.98936,30,0.15425,-0.98803,0,1.0,0.0,1,2
9,1,0.149,Real,0.16626,0.02477,0.5403,0.84147,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,2,0.082,Real,0.16482,0.01352,-0.41615,0.9093,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,3,0.084,Real,0.16378,0.01376,-0.98999,0.14112,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,4,0.084,Real,0.1599,0.01343,-0.65364,-0.7568,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,5,0.086,Real,0.16061,0.01381,0.28366,-0.95892,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,6,0.083,Real,0.16226,0.01347,0.96017,-0.27942,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,7,0.083,Real,0.16637,0.01381,0.7539,0.65699,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,8,0.16,Real,0.16632,0.02661,-0.1455,0.98936,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,9,0.131,Real,0.20491,0.02684,-0.91113,0.41212,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,10,0.214,Real,0.20207,0.04324,-0.83907,-0.54402,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,11,0.126,Real,0.29029,0.03658,0.00443,-0.99999,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,12,0.083,Real,0.28702,0.02382,0.84385,-0.53657,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,13,0.175,Real,0.28686,0.0502,0.90745,0.42017,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,14,0.212,Real,0.28741,0.06093,0.13674,0.99061,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,15,0.993,Real,0.19423,0.19287,-0.75969,0.65029,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,16,0.844,Real,0.18841,0.15902,-0.95766,-0.2879,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,17,0.112,Real,0.18802,0.02106,-0.27516,-0.9614,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,18,0.096,Real,0.19371,0.0186,0.66032,-0.75099,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,19,0.084,Real,0.28976,0.02434,0.9887,0.14988,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,20,0.087,Real,0.29554,0.02571,0.40808,0.91295,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,21,0.132,Real,0.29809,0.03935,-0.54773,0.83666,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,22,0.24,Real,0.30119,0.07229,-0.99996,-0.00885,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,23,0.255,Real,0.20414,0.05206,-0.53283,-0.84622,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,24,0.17,Real,0.20251,0.03443,0.42418,-0.90558,8,-0.1455,0.98936,31,0.91474,-0.40404,1,0.5403,0.84147,1,2
9,1,0.1,Real,0.1638,0.01638,0.5403,0.84147,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,2,0.095,Real,0.15844,0.01505,-0.41615,0.9093,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,3,0.086,Real,0.15173,0.01305,-0.98999,0.14112,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,4,0.083,Real,0.14712,0.01221,-0.65364,-0.7568,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,5,0.082,Real,0.14722,0.01207,0.28366,-0.95892,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,6,0.497,Real,0.15486,0.07697,0.96017,-0.27942,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,7,0.651,Real,0.16529,0.1076,0.7539,0.65699,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,8,0.168,Real,0.16936,0.02845,-0.1455,0.98936,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,9,0.201,Real,0.20562,0.04133,-0.91113,0.41212,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,10,0.193,Real,0.2032,0.03922,-0.83907,-0.54402,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,11,0.213,Real,0.2943,0.06269,0.00443,-0.99999,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,12,0.14,Real,0.29339,0.04107,0.84385,-0.53657,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,13,0.156,Real,0.29324,0.04575,0.90745,0.42017,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,14,0.179,Real,0.29302,0.05245,0.13674,0.99061,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,15,0.243,Real,0.1999,0.04858,-0.75969,0.65029,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,16,0.131,Real,0.19959,0.02615,-0.95766,-0.2879,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,17,0.144,Real,0.20034,0.02885,-0.27516,-0.9614,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,18,0.217,Real,0.20057,0.04352,0.66032,-0.75099,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,19,0.165,Real,0.29622,0.04888,0.9887,0.14988,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,20,0.144,Real,0.30068,0.0433,0.40808,0.91295,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,21,0.089,Real,0.30277,0.02695,-0.54773,0.83666,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,22,0.156,Real,0.30346,0.04734,-0.99996,-0.00885,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,23,0.203,Real,0.20961,0.04255,-0.53283,-0.84622,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,24,0.187,Real,0.20958,0.03919,0.42418,-0.90558,9,-0.91113,0.41212,1,0.5403,0.84147,2,-0.41615,0.9093,1,3
9,1,0.16,Real,0.17478,0.02796,0.5403,0.84147,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,2,0.118,Real,0.17478,0.02062,-0.41615,0.9093,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,3,0.082,Real,0.17383,0.01425,-0.98999,0.14112,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,4,0.092,Real,0.17322,0.01594,-0.65364,-0.7568,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,5,0.089,Real,0.17309,0.01541,0.28366,-0.95892,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,6,0.078,Real,0.17296,0.01349,0.96017,-0.27942,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,7,0.095,Real,0.17436,0.01656,0.7539,0.65699,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,8,0.145,Real,0.17394,0.02522,-0.1455,0.98936,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,9,0.194,Real,0.20986,0.04071,-0.91113,0.41212,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,10,0.148,Real,0.20725,0.03067,-0.83907,-0.54402,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,11,0.132,Real,0.29928,0.0395,0.00443,-0.99999,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,12,0.149,Real,0.29787,0.04438,0.84385,-0.53657,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,13,0.144,Real,0.29834,0.04296,0.90745,0.42017,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,14,0.135,Real,0.29875,0.04033,0.13674,0.99061,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,15,0.305,Real,0.20519,0.06258,-0.75969,0.65029,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,16,0.253,Real,0.20453,0.05175,-0.95766,-0.2879,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,17,0.246,Real,0.20359,0.05008,-0.27516,-0.9614,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,18,0.207,Real,0.20442,0.04231,0.66032,-0.75099,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,19,0.125,Real,0.30004,0.03751,0.9887,0.14988,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,20,0.12,Real,0.30657,0.03679,0.40808,0.91295,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,21,0.087,Real,0.30805,0.0268,-0.54773,0.83666,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,22,0.118,Real,0.31229,0.03685,-0.99996,-0.00885,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,23,0.119,Real,0.21661,0.02578,-0.53283,-0.84622,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,24,0.124,Real,0.21419,0.02656,0.42418,-0.90558,9,-0.91113,0.41212,2,-0.41615,0.9093,3,-0.98999,0.14112,1,3
9,1,0.091,Real,0.17886,0.01628,0.5403,0.84147,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,2,0.089,Real,0.17645,0.0157,-0.41615,0.9093,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,3,0.088,Real,0.17548,0.01544,-0.98999,0.14112,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,4,0.086,Real,0.17546,0.01509,-0.65364,-0.7568,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,5,0.134,Real,0.17477,0.02342,0.28366,-0.95892,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,6,0.15,Real,0.17426,0.02614,0.96017,-0.27942,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,7,0.091,Real,0.17535,0.01596,0.7539,0.65699,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,8,0.134,Real,0.17644,0.02364,-0.1455,0.98936,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,9,0.75,Real,0.21316,0.15987,-0.91113,0.41212,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,10,0.16,Real,0.20978,0.03356,-0.83907,-0.54402,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,11,0.152,Real,0.29994,0.04559,0.00443,-0.99999,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,12,0.138,Real,0.29676,0.04095,0.84385,-0.53657,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,13,0.153,Real,0.29054,0.04445,0.90745,0.42017,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,14,0.133,Real,0.29182,0.03881,0.13674,0.99061,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,15,0.18,Real,0.19203,0.03457,-0.75969,0.65029,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,16,0.251,Real,0.18631,0.04676,-0.95766,-0.2879,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,17,0.161,Real,0.18313,0.02948,-0.27516,-0.9614,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,18,0.15,Real,0.18613,0.02792,0.66032,-0.75099,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,19,0.095,Real,0.29749,0.02826,0.9887,0.14988,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,20,0.163,Real,0.30744,0.05011,0.40808,0.91295,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,21,0.149,Real,0.30911,0.04606,-0.54773,0.83666,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,22,0.088,Real,0.31259,0.02751,-0.99996,-0.00885,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,23,0.891,Real,0.21767,0.19394,-0.53283,-0.84622,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,24,0.213,Real,0.21495,0.04578,0.42418,-0.90558,9,-0.91113,0.41212,3,-0.98999,0.14112,4,-0.65364,-0.7568,1,3
9,1,0.12,Real,0.18659,0.02239,0.5403,0.84147,9,-0.91113,0.41212,4,-0.65364,-0.7568,5,0.28366,-0.95892,0,3
9,2,0.087,Real,0.18688,0.01626,-0.41615,0.9093,9,-0.91113,0.41212,4,-0.65364,-0.7568,5,0.28366,-0.95892,0,3
9,3,0.081,Real,0.18597,0.01506,-0.98999,0.14112,9,-0.91113,0.41212,4,-0.65364,-0.7568,5,0.28366,-0.95892,0,3
9,4,0.081,Real,0.18537,0.01501,-0.65364,-0.7568,9,-0.91113,0.41212,4,-0.65364,-0.7568,5,0.28366,-0.95892,0,3
9,5,0.08,Real,0.18597,0.01488,0.28366,-0.95892,9,-0.91113,0.41212,4,-0.65364,-0.7568,5,0.28366,-0.95892,0,3
9,6,0.08,Real,0.18478,0.01478,0.96017,-0.27942,9,-0.91113,0.41212,4,-0.65364,-0.7568,5,0.28366,-0.95892,0,3
9,7,0.08,Real,0.18561,0.01485,0.7539,0.65699,9,-0.91113,0.41212,4,-0.65364,-0.7568,5,0.28366,-0.95892,0,3
9,8,0.082,Real,0.18491,0.01516,-0.1455,0.98936,9,-0.91113,0.41212,4,-0.65364,-0.7568,5,0.28366,-0.95892,0,3
9,9,0.086,Real,0.18224,0.01567,-0.91113,0.41212,9,-0.91113,0.41212,4,-0.65364,-0.7568,5,0.28366,-0.95892,0,3
9,10,0.19,Real,0.17408,0.03308,-0.83907,-0.54402,9,-0.91113,0.41212,4,-0.65364,-0.7568,5,0.28366,-0.95892,0,3
9,11,0.278,Real,0.14969,0.04161,0.00443,-0.99999,9,-0.91113,0.41212,4,-0.65364,-0.7568,5,0.28366,-0.95892,0,3
9,12,0.222,Real,0.14389,0.03194,0.84385,-0.53657,9,-0.91113,0.41212,4,-0.65364,-0.7568,5,0.28366,-0.95892,0,3
9,13,0.187,Real,0.14328,0.02679,0.90745,0.42017,9,-0.91113,0.41212,4,-0.65364,-0.7568,5,0.28366,-0.95892,0,3
9,14,0.95,Real,0.14229,0.13518,0.13674,0.99061,9,-0.91113,0.41212,4,-0.65364,-0.7568,5,0.28366,-0.95892,0,3
9,15,1.309,Real,0.1392,0.18221,-0.75969,0.65029,9,-0.91113,0.41212,4,-0.65364,-0.7568,5,0.28366,-0.95892,0,3
9,16,0.171,Real,0.13449,0.023,-0.95766,-0.2879,9,-0.91113,0.41212,4,-0.65364,-0.7568,5,0.28366,-0.95892,0,3
